Superstrate_thickness,Frequency10,Frequency01
0,2.550001311,3.292001357
0,2.550005184,3.292001633
0,2.550004772,3.292004447
0,2.550004011,3.292001906
0,2.550009306,3.292006377
0,2.550005153,3.292001396
0,2.550008096,3.292004355
0,2.550008818,3.292009687
0,2.550007627,3.292000001
0,2.550004644,3.292009264
0,2.550000739,3.292001843
0,2.550004705,3.292001517
0,2.550002006,3.292003709
0,2.550002086,3.292006273
0,2.550001775,3.292009286
0,2.550003542,3.292007733
0,2.550009118,3.292001531
0,2.550004335,3.292000205
0,2.550001783,3.292005891
0,2.550007522,3.292002443
0,2.550000505,3.292006773
0,2.550000827,3.292000118
0,2.550000386,3.2920082
0,2.550004653,3.292007009
0,2.550006038,3.292002453
0,2.550001818,3.292006044
0,2.55000519,3.292004883
0,2.550007102,3.292004067
0,2.55000925,3.292003665
0,2.550005291,3.292003941
0,2.550009712,3.292009884
0,2.550005473,3.292001956
0,2.550000064,3.292004571
0,2.550004728,3.292007491
0,2.550005221,3.292005165
0,2.550001522,3.292003607
0,2.550006542,3.292004468
0,2.550001304,3.292000353
0,2.550004541,3.292009519
0,2.550009824,3.292007007
0,2.550001325,3.292003636
0,2.550000603,3.292004195
0,2.550000679,3.292003711
0,2.550000961,3.292009684
0,2.550008193,3.292004118
0,2.550006296,3.292001381
0,2.550007836,3.292008131
0,2.550000771,3.29200281
0,2.55000972,3.29200953
0,2.550008828,3.2920064
0,2.550006304,3.292003676
0,2.550009291,3.292004223
0,2.550003981,3.292006833
0,2.550004889,3.292006532
0,2.550006858,3.292006349
0,2.550002816,3.292008262
0,2.550006767,3.292003755
0,2.550004957,3.292000195
0,2.550007911,3.292000992
0,2.550002188,3.292009356
0,2.550007462,3.292002725
0,2.550004541,3.292008169
0,2.550004083,3.292000052
0,2.550009226,3.292009102
0,2.550001507,3.292005126
0,2.55000131,3.292004629
0,2.550003819,3.292005956
0,2.55000542,3.292008068
0,2.550009444,3.292003703
0,2.550003233,3.29200109
0,2.550000974,3.292005388
0,2.550009474,3.292008165
0,2.55000857,3.292000624
0,2.55000026,3.292005211
0,2.550001179,3.292004269
0,2.550008294,3.292003386
0,2.550001385,3.292004488
0,2.550005695,3.29200777
0,2.550004778,3.292009881
0,2.550003067,3.29200595
0,2.550000566,3.292005311
0,2.550009368,3.292005144
0,2.55000904,3.292005865
0,2.550007222,3.292002699
0,2.550006541,3.292006943
0,2.550003922,3.292002957
0,2.550009737,3.292003602
0,2.55000711,3.292003149
0,2.55000493,3.292009881
0,2.550003264,3.292006325
0,2.550001159,3.292001889
0,2.550009721,3.292006854
0,2.550002744,3.292001656
0,2.550001874,3.292007922
0,2.550002149,3.292004093
0,2.550007609,3.292007485
0,2.550009449,3.292005846
0,2.550005016,3.292002479
0,2.550006621,3.2920023
0,2.550003474,3.29200349
0,2.550001286,3.292002562
0,2.550006813,3.292004648
0,2.550003913,3.292004866
0,2.550000262,3.292006318
0,2.550005006,3.29200024
0,2.550005281,3.292009907
0,2.550002233,3.29200627
0,2.550000017,3.292003889
0,2.550004466,3.292004882
0,2.550005053,3.292007314
0,2.55000081,3.292009122
0,2.550008227,3.29200535
0,2.550002402,3.292006989
0,2.550000097,3.292001659
0,2.55000225,3.29200107
0,2.550000842,3.292004203
0,2.55000826,3.292004771
0,2.550007148,3.292009174
0,2.550002446,3.292008126
0,2.550000638,3.292007987
0,2.550004268,3.292008708
0,2.55000706,3.292000444
0,2.550007182,3.292003693
0,2.550001934,3.292003209
0,2.5500074,3.292008551
0,2.550009567,3.292006043
0,2.550005159,3.292009411
0,2.5500043,3.292006592
0,2.55000023,3.292000569
0,2.550005073,3.29200669
0,2.550006866,3.292002258
0,2.550001382,3.292002027
0,2.550006724,3.292005492
0,2.550000393,3.292006891
0,2.550004318,3.292008922
0,2.550008543,3.292001065
0,2.550004223,3.292002143
0,2.550000884,3.292005319
0,2.550000567,3.292008108
0,2.550001033,3.292006516
0,2.550004853,3.292009608
0,2.550006747,3.292001891
0,2.550000909,3.292002105
0,2.550008322,3.29200196
0,2.550007765,3.292002984
0,2.550000612,3.292008392
0,2.550003224,3.292004232
0,2.550003771,3.292006575
0,2.550005023,3.29200002
0,2.5500045,3.292005108
0,2.550004674,3.292004716
0,2.550001047,3.292009775
0,2.550003738,3.292007728
0,2.550000218,3.292004193
0,2.550004483,3.292007523
0,2.550008931,3.29200637
0,2.550007759,3.292007796
0,2.550002492,3.292001622
0,2.550007315,3.292006891
0,2.550003151,3.292000607
0,2.550004961,3.292007997
0,2.550000504,3.292008526
0,2.550005825,3.292004134
0,2.550002826,3.292002549
0,2.550002933,3.292009196
0,2.550001261,3.292008839
0,2.550008932,3.292006124
0,2.550004513,3.292001672
0,2.550006509,3.292003343
0,2.550008093,3.292003772
0,2.55000283,3.29200823
0,2.550002734,3.292008953
0,2.550003857,3.292001865
0,2.550004216,3.292003091
0,2.550009322,3.292003128
0,2.550008676,3.292001817
0,2.550004452,3.292008307
0,2.550000292,3.292000263
0,2.550001072,3.292005993
0,2.550001963,3.292006087
0,2.550002382,3.29200471
0,2.550008245,3.292008778
0,2.550008965,3.292006584
0,2.550000279,3.292002189
0,2.550005733,3.29200951
0,2.550008056,3.292008711
0,2.550004205,3.292006141
0,2.550005253,3.292001148
0,2.550002861,3.292003865
0,2.550006586,3.292002612
0,2.550000903,3.292001666
0,2.550008223,3.292003194
0,2.550008074,3.292002955
0,2.550001916,3.292004756
0,2.550006383,3.292003388
0,2.550008325,3.292003018
0,2.550004698,3.292009493
0,2.550005804,3.292003192
0,2.550001089,3.292006252
0,2.550004624,3.292000105
0,2.550008864,3.292002418
0,2.55000465,3.292000177
0,2.550004662,3.292002435
0,2.55000196,3.292000469
0,2.550000387,3.292006461
0,2.550006159,3.292003006
0,2.550005646,3.292002024
0,2.550001082,3.292005746
0,2.550007416,3.292000908
0,2.550001835,3.292000539
0,2.550003486,3.29200112
0,2.550004805,3.292004533
0,2.550006439,3.292002394
0,2.550006216,3.292008813
0,2.550007612,3.292002532
0,2.550002867,3.292003622
0,2.550004924,3.292003507
0,2.550006819,3.292004636
0,2.5500051,3.292000925
0,2.550007682,3.292005788
0,2.550002999,3.292003075
0,2.550005469,3.292005393
0,2.550002446,3.292000907
0,2.550004436,3.292006949
0,2.5500081,3.292006695
0,2.550001039,3.292004966
0,2.5500023,3.292000995
0,2.550007918,3.292006102
0,2.550005665,3.292002852
0,2.550008274,3.292008033
0,2.550009749,3.292000529
0,2.550009652,3.292008719
0,2.550009497,3.29200177
0,2.550005518,3.292003697
0,2.550000925,3.292002373
0,2.550007404,3.292007513
0,2.550005643,3.292008287
0,2.550007459,3.292003651
0,2.550004554,3.292006793
0,2.550001557,3.292007885
0,2.55000996,3.292008309
0,2.550008897,3.292003244
0,2.550008037,3.292000178
0,2.550004115,3.29200819
0,2.550002132,3.292005012
0,2.550002944,3.292003085
0,2.550006229,3.292006045
0,2.550002482,3.292002446
0,2.550007997,3.292008309
0,2.550000189,3.292000456
0,2.550004804,3.292000671
0,2.55000734,3.292003343
0,2.550006836,3.29200846
0,2.550004213,3.292009356
0,2.550006932,3.292004488
0,2.550003672,3.292000366
0,2.550002324,3.292008704
0,2.550007851,3.292004992
0,2.550007267,3.292004463
0,2.550007065,3.292002393
0,2.550000317,3.292003188
0,2.550002394,3.292000022
0,2.550003711,3.292004874
0,2.550005819,3.292004733
0,2.55000088,3.292002083
0,2.550002321,3.292001724
0,2.550008125,3.29200038
0,2.550007527,3.292002654
0,2.550008048,3.29200496
0,2.550002944,3.292006199
0,2.550007806,3.292002858
0,2.550002248,3.292005676
0,2.550002898,3.292007195
0,2.55000849,3.292004944
0,2.550007442,3.292004063
0,2.550003323,3.292006938
0,2.550005673,3.292005533
0,2.550006996,3.292006363
0,2.550000919,3.292005987
0,2.550000538,3.292009884
0,2.550008628,3.292001786
0,2.5500063,3.292009506
0,2.550008697,3.292009742
0,2.550000877,3.292009274
0,2.550008659,3.292008881
0,2.550000412,3.292002116
0,2.550009582,3.292007888
0,2.550002274,3.292007589
0,2.550007519,3.292007597
0,2.550004007,3.292002127
0,2.550004031,3.292008215
0,2.550002533,3.292004538
0,2.550005068,3.292002546
0,2.550001846,3.29200009
0,2.550000571,3.292008004
0,2.550003669,3.292004157
0,2.550007198,3.292006954
0,2.550004742,3.292009967
0,2.550009226,3.292006955
0,2.550001701,3.292007256
0,2.550007184,3.292009507
0,2.550008698,3.292003546
0,2.550001293,3.292002866
0,2.550009741,3.292004165
0,2.550007542,3.292004193
0,2.550009167,3.292009617
0,2.550000377,3.292004118
0,2.550002858,3.29200371
0,2.550008229,3.292007111
0,2.550002747,3.292007074
0,2.550000517,3.292008713
0,2.550001479,3.292001978
0,2.550000165,3.292008633
0,2.550007824,3.292002054
0,2.550003491,3.292005781
0,2.550007497,3.292005325
0,2.55000055,3.292004922
0,2.550000782,3.292003535
0,2.550007893,3.29200146
0,2.550003704,3.29200936
0,2.55000111,3.292003763
0,2.550004052,3.29200241
0,2.550006513,3.292000055
0,2.550004363,3.292000633
0,2.550002025,3.292009947
0,2.550004439,3.292003061
0,2.550007421,3.292000114
0,2.55000096,3.292009877
0,2.550005117,3.29200662
0,2.550008436,3.29200264
0,2.550009935,3.292006353
0,2.550006308,3.292006159
0,2.550002855,3.292003022
0,2.55000126,3.292002953
0,2.550000134,3.29200634
0,2.550003382,3.292001702
0,2.550004843,3.292005511
0,2.550005462,3.292006414
0,2.55000036,3.292009083
0,2.550000612,3.292007829
0,2.550000232,3.292008589
0,2.550005074,3.292006737
0,2.550002666,3.292002501
0,2.550004453,3.2920001
0,2.550009736,3.292004692
0,2.550007978,3.29200341
0,2.550002841,3.292008883
0,2.550005558,3.292008167
0,2.550001976,3.292003324
0,2.550007906,3.292002357
0,2.550000876,3.292002486
0,2.550008379,3.292004922
0,2.550002413,3.292006791
0,2.550004343,3.292001613
0,2.550004279,3.292007021
0,2.550001021,3.292008541
0,2.550009088,3.292006496
0,2.55000149,3.292001424
0,2.550009076,3.292002017
0,2.550000105,3.292008165
0,2.550001735,3.292002378
0,2.550008391,3.292009774
0,2.550003103,3.29200124
0,2.55000849,3.292003428
0,2.550009113,3.292002508
0,2.550008999,3.292009284
0,2.550008672,3.292009072
0,2.550008378,3.292007622
0,2.550002536,3.29200129
0,2.55000843,3.29200567
0,2.550006176,3.292001399
0,2.550009842,3.29200711
0,2.550006105,3.29200124
0,2.550006517,3.292008957
0,2.550006545,3.292005779
0,2.550005523,3.292000724
0,2.550001857,3.292006457
0,2.55000981,3.29200505
0,2.550000959,3.292005295
0,2.550007483,3.292003358
0,2.550005246,3.292007317
0,2.550002908,3.292004472
0,2.550002282,3.292006343
0,2.550005037,3.292006251
0,2.55000932,3.292005444
0,2.550005741,3.292003147
0,2.550009897,3.292007158
0,2.550004298,3.292005348
0,2.550004164,3.292004606
0,2.550006279,3.292003144
0,2.550009074,3.292003438
0,2.550000694,3.292009779
0,2.550005504,3.2920095
0,2.550001546,3.292009771
0,2.550007186,3.292009029
0,2.550001354,3.292006371
0,2.550000045,3.292003744
0,2.550005375,3.292005053
0,2.550000166,3.2920043
0,2.550005355,3.292002113
0,2.550000457,3.292006085
0,2.55000154,3.292006792
0,2.55000843,3.292001398
0,2.550007979,3.292004038
0,2.550003036,3.292004043
0,2.550003985,3.292008758
0,2.550004493,3.292001639
0,2.550000205,3.292000119
0,2.550006176,3.292004172
0,2.550008046,3.292009264
0,2.550002342,3.292000985
0,2.550004001,3.292009953
0,2.550004933,3.292003846
0,2.550005019,3.292004443
0,2.550003335,3.292001478
0,2.550001054,3.292008831
0,2.550006408,3.292000399
0,2.550001515,3.292006267
0,2.550001952,3.292005861
0,2.550000574,3.292009118
0,2.550009147,3.292009904
0,2.550008307,3.292001871
0,2.55000159,3.292006781
0,2.550008677,3.29200683
0,2.550005073,3.292006491
0,2.550001283,3.292004782
0,2.550001131,3.292007289
0,2.550002228,3.292008219
0,2.550008898,3.292006254
0,2.550004509,3.292000107
0,2.550006972,3.292001767
0,2.550003903,3.292000009
0,2.550006226,3.292004729
0,2.550007164,3.292006641
0,2.550005009,3.292007522
0,2.550007601,3.292004636
0,2.550008326,3.292000319
0,2.550005599,3.292006311
0,2.550005439,3.292000061
0,2.55000588,3.292004827
0,2.550000252,3.292007787
0,2.550009891,3.292008813
0,2.550000708,3.292005795
0,2.550008176,3.292003748
0,2.55000137,3.292009559
0,2.55000153,3.292000983
0,2.550003592,3.292001311
0,2.550002535,3.29200088
0,2.550002188,3.292008835
0,2.550005634,3.292006078
0,2.550004801,3.292004176
0,2.55000093,3.292009175
0,2.550005139,3.2920041
0,2.550001974,3.292002973
0,2.550004803,3.292009052
0,2.55000277,3.292003088
0,2.550000105,3.292007444
0,2.550008878,3.292007995
0,2.550003739,3.2920078
0,2.550004162,3.292005175
0,2.550008776,3.292000092
0,2.550007608,3.29200314
0,2.550005481,3.292003557
0,2.550009023,3.292000177
0,2.550009207,3.292002133
0,2.550004654,3.292000137
0,2.550005656,3.292000741
0,2.550000286,3.292002715
0,2.550001403,3.292000933
0,2.550004,3.292004397
0,2.550008271,3.292006463
0,2.550004554,3.292002816
0,2.550006936,3.292007563
0,2.55000638,3.292008414
0,2.550006559,3.292007911
0,2.550007693,3.292007408
0,2.550000002,3.292007026
0,2.550003007,3.292006859
0,2.550006955,3.292007223
0,2.550000909,3.292004991
0,2.550005236,3.29200749
0,2.550008946,3.292000026
0,2.550009637,3.292001642
0,2.550007057,3.292000644
0,2.55000764,3.292001468
0,2.550003446,3.292003805
0,2.550002519,3.292003695
0,2.550006672,3.292006165
0,2.550001493,3.292006223
0,2.550004709,3.292004204
0,2.550000223,3.292007749
0,2.550007597,3.292000351
0,2.550002057,3.292001183
0,2.550008406,3.292001937
0,2.550007749,3.292000224
0,2.550001762,3.292001138
0,2.550008846,3.292000117
0,2.550000931,3.292003426
0,2.550002022,3.292009553
0,2.550003724,3.292005916
0,2.550001737,3.292004568
0,2.550003452,3.292008158
0,2.550005677,3.292003457
0,2.55000157,3.292000469
0,2.550007757,3.292000388
0,2.550000337,3.292002043
0,2.55000011,3.292000262
0,2.550003201,3.292006087
0,2.550005267,3.292003286
0,2.550006297,3.292005013
0,2.550008815,3.292007119
0,2.550006411,3.292006892
0,2.550000227,3.292002207
0,2.550006952,3.292007027
0,2.550008847,3.29200775
0,2.550007514,3.292009464
0,2.550002631,3.292002555
0,2.550005076,3.292005171
0,2.550001242,3.292000249
0,2.550006087,3.292002261
0,2.550006933,3.292003734
0,2.550000778,3.292004141
0,2.550004041,3.292001901
0,2.550005135,3.292002719
0,2.550008071,3.292000933
0,2.55000099,3.292004869
0,2.550004725,3.292005688
0,2.550005673,3.292002983
0,2.55000536,3.29200579
0,2.550001843,3.292000562
0,2.550005868,3.292006033
0,2.550007859,3.292008827
0,2.550009981,3.292004047
0,2.550000527,3.292008981
0,2.550000427,3.292004016
0,2.550005289,3.292003939
0,2.550006034,3.292002312
0,2.550000823,3.292007039
0,2.550007098,3.292009309
0,2.550001161,3.292001118
0,2.550001973,3.292006949
0,2.550007793,3.292004764
0,2.550004559,3.292000141
0,2.550003088,3.292009772
0,2.550003677,3.292004531
0,2.550007633,3.292001854
0,2.550001804,3.292000821
0,2.550001377,3.292001282
0,2.550005009,3.29200307
0,2.550000149,3.292003122
0,2.550003473,3.292007938
0,2.550003377,3.292008382
0,2.550005046,3.292004695
0,2.550004924,3.292005122
0,2.550003503,3.292007961
0,2.550002024,3.292005452
0,2.550001599,3.29200816
0,2.55000561,3.292000682
0,2.550004462,3.292009443
0,2.550008553,3.292009087
0,2.550009112,3.292000151
0,2.550008766,3.292001196
0,2.550009654,3.292001843
0,2.550002023,3.292009009
0,2.550007264,3.292007117
0,2.550005713,3.292002097
0,2.550005839,3.292008323
0,2.550004567,3.292006617
0,2.550005821,3.292000791
0,2.550000677,3.292001178
0,2.55000006,3.292003332
0,2.55000468,3.292009587
0,2.550007902,3.292003852
0,2.550009229,3.292005187
0,2.550007202,3.292000726
0,2.550001259,3.292002736
0,2.550007191,3.292000118
0,2.550006155,3.292003511
0,2.550003867,3.292000374
0,2.550007852,3.292004937
0,2.550001013,3.292009061
0,2.550004029,3.292004985
0,2.550007424,3.292003632
0,2.550000124,3.292002985
0,2.550009282,3.292004036
0,2.550004602,3.29200241
0,2.550000696,3.292001793
0,2.550009099,3.292006269
0,2.550001233,3.292000044
0,2.550008948,3.292009553
0,2.550002051,3.292003343
0,2.55000932,3.292007354
0,2.550004979,3.292007851
0,2.5500036,3.292007991
0,2.550001609,3.292003278
0,2.550007264,3.292001917
0,2.550008353,3.292004358
0,2.550003189,3.292003781
0,2.550009781,3.29200315
0,2.550004727,3.292004212
0,2.550005661,3.292004587
0,2.550001467,3.292000336
0,2.550000997,3.29200982
0,2.550000865,3.292004033
0,2.55000753,3.292006624
0,2.550007423,3.292008641
0,2.550003155,3.292002396
0,2.550008453,3.292006328
0,2.550005345,3.292007202
0,2.550008326,3.292000388
0,2.55000186,3.292003483
0,2.55000276,3.292005499
0,2.550005831,3.292006653
0,2.5500093,3.292003647
0,2.550000573,3.292009342
0,2.550008183,3.292006635
0,2.550001646,3.292003807
0,2.550004397,3.292008959
0,2.550003665,3.292005726
0,2.550000658,3.292005453
0,2.550007878,3.292003203
0,2.550005124,3.292003984
0,2.550001768,3.292009476
0,2.550005208,3.292000426
0,2.55000591,3.292002544
0,2.550004445,3.292001328
0,2.55000143,3.292006447
0,2.550009613,3.292003369
0,2.550004178,3.292005016
0,2.5500013,3.292005592
0,2.55000651,3.29200284
0,2.550005879,3.292005157
0,2.550002547,3.292003569
0,2.550002874,3.292007612
0,2.550008053,3.292003508
0,2.550000562,3.292000071
0,2.550002782,3.292003254
0,2.550009367,3.292000878
0,2.550008384,3.292009699
0,2.550009082,3.292004374
0,2.550005946,3.292004366
0,2.550007735,3.292006066
0,2.550003441,3.292008099
0,2.550003839,3.292002708
0,2.550003779,3.29200675
0,2.55000426,3.292009475
0,2.550007069,3.292002037
0,2.550002442,3.29200438
0,2.550001778,3.292008658
0,2.550002165,3.292001675
0,2.550007244,3.292003659
0,2.550006315,3.292003835
0,2.550007945,3.292008613
0,2.550007857,3.292004797
0,2.55000145,3.292000532
0,2.550000875,3.292003545
0,2.550002568,3.292009736
0,2.550006401,3.292003306
0,2.550005697,3.292002945
0,2.550008893,3.292004305
0,2.550009181,3.292006647
0,2.550001524,3.292000898
0,2.55000119,3.292007627
0,2.550000101,3.292008202
0,2.550002798,3.292006736
0,2.550001229,3.292005061
0,2.550004576,3.292002093
0,2.550001884,3.292001751
0,2.550000076,3.292007328
0,2.550008963,3.292001658
0,2.550009976,3.292003652
0,2.55000806,3.292006616
0,2.550000302,3.292007933
0,2.550005353,3.292001315
0,2.5500061,3.292002864
0,2.550008514,3.292005583
0,2.5500041,3.292001643
0,2.550002614,3.2920051
0,2.550007548,3.292005043
0,2.550007911,3.292001691
0,2.550007873,3.292008558
0,2.550009478,3.292003906
0,2.550004002,3.292008991
